N,1,2,3,4,5,6,7,8
88,1.0896878704069537,0.75622283682339,0.6945871197155274,0.7811141841169498,1.0209403397866457,0.9948636902410114,0.8364282892137496,0.8435401027261952
89,0.9691265060240963,0.776355421686747,0.7221385542168675,0.6178463855421686,1.072289156626506,0.9871987951807228,0.8019578313253011,0.7650602409638554
90,1.0371333085777943,0.7849981433345712,0.6966208689194207,0.844040103973264,1.0534719643520238,0.9922020051986632,0.8102487931674712,0.7437801708132195
91,1.0042060988433228,0.7381703470031546,0.706975113915177,0.6375744830003506,0.9828250963897651,0.979670522257273,0.7676130389064143,0.7441289870311952
92,1.017385257301808,0.7965924895688457,0.7972878998609181,0.8995132127955494,0.9617524339360224,0.9666203059805285,0.78442280945758,0.7270514603616134
93,1.0684977958630044,0.7480501865038997,0.7005764665988471,0.6890471346219058,0.9525262800949476,0.9860969820278062,0.7782299084435402,0.7256697185486606
94,0.9980198019801981,0.799009900990099,0.7607260726072608,0.8815181518151816,0.9702970297029703,0.9686468646864687,0.7798679867986799,0.704950495049505
95,1.033482142857143,0.7324617346938777,0.6875000000000001,0.5481505102040817,0.9263392857142857,0.8794642857142858,0.7675382653061225,0.7018494897959184
96,1.0891399874450722,0.8075957313245449,0.7523540489642184,0.8945386064030131,0.9833647206528563,0.9406779661016949,0.7589453860640302,0.7084118016321407
97,1.003037667071689,0.7578979343863913,0.7293438639125153,0.6445929526123937,0.9520048602673149,0.8924665856622114,0.7496962332928312,0.6974483596597814
98,1.0406360424028267,0.797997644287397,0.8032979976442873,0.763250883392226,0.9711425206124852,0.9225559481743226,0.7494110718492344,0.682567726737338
99,1.0957324106113033,0.7589388696655134,0.7050173010380624,0.7076124567474049,0.9282006920415226,0.9100346020761247,0.7257785467128028,0.683679354094579
100,1.0576869997239857,0.7651117858128622,0.7002484129174716,0.72150151807894,0.8973226607783605,0.8837979574937895,0.730333977366823,0.6511178581286227
