N,plain,1,2,3,4,5,6,7,8
77,159.72727272727272,632.8235294117648,608.8823529411765,766.0588235294117,779.2352941176471,911.6470588235294,890.3529411764706,942.1764705882352,1034.1764705882354
78,168.1818181818182,569.2352941176472,620.0588235294117,782.5882352941177,829.8235294117648,931.3529411764706,897.3529411764706,977.7058823529412,1028.4117647058824
79,167.36363636363637,535.8823529411765,637.1764705882352,804.0588235294117,813.8235294117648,974.5294117647059,907.8823529411765,995.2352941176471,1106.1176470588234
80,169.72727272727272,554.1764705882352,647.5882352941177,824.8235294117648,843.9411764705883,972.6470588235294,958.2352941176471,1050.764705882353,1146.0588235294117
81,173.54545454545453,699.0,684.1176470588235,836.5882352941177,869.7058823529412,999.0,1007.2941176470588,1019.0,1118.1764705882356
82,182.45454545454547,576.8823529411765,712.8235294117648,875.1764705882352,898.6470588235294,1029.8235294117646,1005.4705882352941,1100.3529411764705,1203.4117647058824
83,188.27272727272728,580.8823529411765,707.5882352941177,884.2352941176471,898.0,1052.2941176470588,1022.8823529411765,1021.5294117647059,1179.0588235294115
84,203.0909090909091,609.9411764705883,730.3529411764706,917.5882352941177,946.1176470588235,1108.0,1026.1176470588234,1135.0,1249.8823529411766
85,206.72727272727272,611.8235294117648,746.6470588235294,952.0588235294117,971.3529411764706,1102.5882352941176,1055.5294117647059,1143.1764705882354,1187.0
86,229.8181818181818,638.3529411764706,770.9411764705883,971.4117647058823,976.2352941176471,1152.235294117647,1134.7647058823532,1191.1176470588234,1256.3529411764705
87,222.36363636363637,640.0588235294118,782.1176470588235,1000.8823529411765,999.7058823529412,1165.8235294117646,1177.1764705882354,1206.8823529411766,1370.764705882353
88,232.0909090909091,671.2941176470588,816.5882352941177,1020.1764705882352,1028.764705882353,1200.4117647058824,1132.1176470588234,1224.4705882352941,1313.1764705882354
89,223.72727272727272,674.1176470588235,831.9411764705883,1050.9411764705885,1055.4117647058822,1229.294117647059,1177.5882352941176,1261.2941176470588,1328.5882352941176
90,232.45454545454547,825.2941176470588,865.2941176470588,1075.9411764705883,1087.2941176470588,1250.0,1218.764705882353,1296.0,1426.3529411764705
91,242.27272727272728,721.5882352941177,874.0,1079.0588235294117,1089.235294117647,1246.1176470588234,1310.4117647058824,1340.6470588235295,1319.8235294117646
92,255.0909090909091,750.2941176470588,881.3529411764706,1108.6470588235295,1142.647058823529,1309.235294117647,1265.5294117647059,1405.8235294117646,1507.4705882352941
93,254.27272727272728,827.8235294117648,915.6470588235294,1120.764705882353,1157.1764705882354,1317.2941176470588,1287.5294117647059,1452.5882352941176,1415.5294117647059
94,263.54545454545456,871.3529411764706,937.8235294117648,1168.235294117647,1188.764705882353,1365.5294117647059,1362.9411764705883,1495.1176470588234,1512.235294117647
95,267.1818181818182,781.6470588235294,950.0588235294117,1173.3529411764705,1199.5882352941176,1364.1764705882354,1324.4117647058824,1401.235294117647,1511.235294117647
96,275.09090909090907,813.8823529411765,990.5882352941177,1218.0588235294117,1242.4705882352941,1428.7058823529412,1346.4117647058824,1542.2941176470588,1618.7058823529412
97,284.09090909090907,958.0,1024.6470588235295,1237.4117647058824,1258.5294117647059,1436.235294117647,1369.5294117647059,1564.9411764705883,1565.4705882352941
98,295.3636363636364,844.5882352941177,1051.6470588235295,1249.1764705882356,1326.1176470588234,1513.1176470588234,1411.1764705882354,1628.3529411764705,1649.235294117647
99,306.1818181818182,1008.0588235294117,1058.6470588235293,1277.4117647058824,1364.7058823529412,1513.3529411764705,1448.1764705882354,1566.1764705882354,1676.6470588235295
100,316.3636363636364,1038.8823529411768,1073.0588235294117,1340.4705882352941,1388.3529411764705,1571.1176470588234,1495.0588235294117,1640.6470588235295,1773.8235294117646
